A,CA,CV,DE,DP,DS,FC,FD,FF,FS,FT,G,GC,GS,I,PC,PP,PS,SG,V,apelido,apelido_abreviado,atleta_id,clube_id,clube_nome,entrou_em_campo,foto,jogos_num,media_num,minimo_para_valorizar,nome,pontos_num,posicao_id,preco_num,rodada_id,slug,status_id,temporada,variacao_num
,1.0,,,,1.0,1.0,,,,,,,,,,,,,,Lucas Silva,L. Silva,79701,283,CRU,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,1,0.2,,Lucas Silva Borges,0.2,4,7.43,1,lucas-silva,7,2026,-1.57
,,,,,,,,,,,,,,,,,,,,Saúl,Saúl,80061,262,FLA,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,0,0.0,,Saúl Ñíguez Esclapez,0.0,4,7.0,1,saul,5,2026,0.0
,,,,,,,,,1.0,,,,,,,,,,,Jadson,Jadson,80129,293,CAP,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,1,0.5,,Jadson Alves dos Santos,0.5,4,5.08,1,jadson,6,2026,-0.92
,,,,,,,,2.0,1.0,,,,,,,,,,,Yago Pikachu,Y. Pikachu,80196,364,REM,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,1,2.1,,Glaybson Yago Souza Lisboa,2.1,4,6.46,1,yago-pikachu,7,2026,-0.54
,,,,,2.0,1.0,1.0,3.0,2.0,,1.0,,,,,,,,,Luciano,Luciano,80287,276,SAO,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,1,15.3,,Luciano da Rocha Neves,15.3,5,20.09,1,luciano,7,2026,2.09
1.0,,,,,,2.0,,,,,,,,,,,,,,Gilberto,Gilberto,80313,265,BAH,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,1,4.4,,Gilberto Moraes Júnior,4.4,2,7.27,1,gilberto,7,2026,0.27
,,,,,,,,,,,,,,,,,,,,Wendell,Wendell,80570,276,SAO,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,0,0.0,,Wendell Nascimento Borges,0.0,2,7.0,1,wendell,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,André Luis,A. Luis,81005,2305,MIR,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,0.0,,André Luis Silva de Aguiar,0.0,5,5.0,1,andre-luis,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Jair,Jair,81091,267,VAS,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,0,0.0,,Jair Rodrigues Júnior,0.0,4,6.0,1,jair,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Lucas Mugni,L. Mugni,81121,2305,MIR,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,0.0,,Lucas Andrés Mugni,0.0,4,7.0,1,lucas-mugni,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Mayke,Mayke,81150,277,SAN,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,0,0.0,,Mayke Rocha de Oliveira,0.0,2,5.0,1,mayke,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Alisson,Alisson,81845,276,SAO,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,0,0.0,,Alisson Euler de Freitas Castro,0.0,4,6.0,1,alisson,6,2026,0.0
,,,,,5.0,2.0,,,2.0,,,,,,,,,,,Willian Oliveira,W. Oliveira,81952,294,CFC,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,1,7.9,,Willian Osmar de Oliveira Silva,7.9,4,6.86,1,willian-oliveira,7,2026,1.86
1.0,,,,,,,,3.0,1.0,,,,,,,,,,,Zé Rafael,Z. Rafael,82455,277,SAN,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,1,7.9,,José Rafael Vivian,7.9,4,8.5,1,ze-rafael,7,2026,1.5
,,,,,,,,,,,,,,,,,,,,Otávio,Otávio,82463,266,FLU,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,0,0.0,,Otávio Henrique Passos Santos,0.0,4,4.0,1,otavio,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Luiz Araújo,L. Araújo,82627,262,FLA,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,0,0.0,,Luiz de Araújo Guimarães Neto,0.0,5,10.0,1,luiz-araujo,2,2026,0.0
,,,,,3.0,,,,1.0,,,,,,,,,,,Tinga,Tinga,82628,294,CFC,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,1,5.0,,Guilherme de Jesus da Silva,5.0,2,5.84,1,tinga,7,2026,0.84
,,,4.0,,,,,,,,,,2.0,,,,,,,Marcelo Rangel,M. Rangel,82730,364,REM,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,1,3.2,,Marcelo Rangel da Rosa,3.2,1,4.39,1,marcelo-rangel,7,2026,0.39
,,,,,,,,,,,,,,,,,,,,Lucas Ramon,L. Ramon,82775,2305,MIR,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,0.0,,Lucas Ramon Batista Silva,0.0,2,7.0,1,lucas-ramon,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Rafael Thyere,R. Thyere,83048,315,CHA,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,0,0.0,,Rafael Thyere de Albuquerque Marques,0.0,3,4.0,1,rafael-thyere,5,2026,0.0
,,,,,,,,,,,,,,,,,,,,Ygor Vinhas,Y. Vinhas,83074,364,REM,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,,Ygor Vinhas Oliveira Lima,0.0,1,3.0,1,ygor-vinhas,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Alan Benítez,A. Benítez,83251,285,INT,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,0,0.0,,Alan Max Benítez Domínguez,0.0,2,4.0,1,alan-benitez,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Gabriel,Gabriel,83257,277,SAN,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,0,0.0,,Gabriel Barbosa Almeida,0.0,5,9.0,1,gabriel,2,2026,0.0
,,,,,3.0,,,,2.0,,,,,,,,,,,Yuri Lara,Y. Lara,83263,2305,MIR,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,1,5.5,,Yuri Lima Lara,5.5,4,6.02,1,yuri-lara,7,2026,1.02
,,,,,,,,1.0,1.0,,,,,,,,,,,Patrick,Patrick,83433,364,REM,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,1,1.3,,Patrick Bezerra do Nascimento,1.3,4,4.55,1,patrick,7,2026,-0.45
,,,,,,3.0,,,2.0,,,,,,,,,,,Léo Pereira,L. Pereira,83528,262,FLA,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,1,0.1,,Leonardo Pereira,0.1,3,10.67,1,leo-pereira,7,2026,-2.33
,,,,,,,,,,,,,,,,,,,,Neris,Neris,83786,287,VIT,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0,0.0,,Hueglo dos Santos Neris,0.0,3,3.0,1,neris,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Tiquinho Soares,T. Soares,84042,277,SAN,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,0,0.0,,Francisco das Chagas Soares dos Santos Meireles,0.0,5,7.0,1,tiquinho-soares,5,2026,0.0
,1.0,,,,2.0,1.0,,,1.0,,,,,1.0,,,,,,Bruno Melo,B. Melo,84339,294,CFC,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,1,2.1,,Bruno Ferreira Melo,2.1,2,4.01,1,bruno-melo,7,2026,0.01
,,,,,,,,,,,,,,,,,,,,Fernando Sobral,F. Sobral,84428,294,CFC,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,0,0.0,,Fernando Pereira do Nascimento,0.0,4,5.0,1,fernando-sobral,7,2026,0.0
,,,,,1.0,1.0,,,2.0,,,,,,,,,,,Lucas Romero,L. Romero,84558,283,CRU,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,1,2.2,,Lucas Daniel Romero,2.2,4,8.95,1,lucas-romero,7,2026,-1.05
,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,Josué,Josué,84626,294,CFC,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,1,-1.0,,Josué Filipe Soares Pesqueira,-1.0,4,4.56,1,josue,3,2026,-1.44
,,,,,,,,,,,,,,,,,,,,Lucas Evangelista,L. Evangelista,84674,275,PAL,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,0,0.0,,Lucas Evangelista Santana de Oliveira,0.0,4,7.0,1,lucas-evangelista,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Panagiotis Tachtsidis,P. Tachtsidis,84708,364,REM,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,,Panagiotis Tachtsidis,0.0,4,3.0,1,panagiotis-tachtsidis,6,2026,0.0
,,1.0,,,1.0,1.0,,,,,,,,,,,,,,Jorginho,Jorginho,84735,262,FLA,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,1,-1.8,,Jorge Luiz Frello Filho,-1.8,4,11.64,1,jorginho,3,2026,-3.36
,,,,,4.0,1.0,,,2.0,,,,,,,,,,,Varela,Varela,84816,262,FLA,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,1,6.7,,Guillermo Varela Olivera,6.7,2,8.08,1,varela,7,2026,1.08
,,,,,1.0,1.0,,,1.0,,,,,,,,,,,Luan Peres,L. Peres,84847,277,SAN,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,1,1.7,,Luan Peres Petroni,1.7,3,5.51,1,luan-peres,7,2026,-0.49
,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,Memphis Depay,M. Depay,85048,264,COR,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,1,3.7,,Memphis Depay,3.7,5,15.21,1,memphis-depay,6,2026,-1.79
,,,,,,,,,,,,,,,,,,,,Cantillo,Cantillo,85315,364,REM,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,,Víctor Danilo Cantillo Jiménez,0.0,4,5.0,1,cantillo,6,2026,0.0
,,,,,,3.0,,,1.0,,1.0,,,,,,,,,Danielzinho,Danielzinho,85403,276,SAO,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,1,7.6,,Daniel de Oliveira Sertanejo,7.6,4,8.39,1,danielzinho,7,2026,1.39
,,,,,,,,,,,,,,,,,,,,João Paulo,J. Paulo,85425,265,BAH,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,0,0.0,,João Paulo Silva Martins,0.0,1,6.0,1,joao-paulo,6,2026,0.0
,,,,,,1.0,,,,,,,,,,,,1.0,,Léo,Léo,85626,293,CAP,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,1,4.7,,Leonardo Pinheiro da Conceição,4.7,3,5.74,1,leo,6,2026,0.74
,,,,,1.0,1.0,,,,,,,,,,,,,,Bolasie,Bolasie,86292,315,CHA,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,1,1.2,,Yannick Bolasie,1.2,5,5.33,1,bolasie,2,2026,-0.67
,,,,,,,,,,,,,,,,,,,,Victor Luis,V. Luis,86410,267,VAS,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,0,0.0,,Victor Luis Chuab Zamblauskas,0.0,2,4.0,1,victor-luis,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Keno,Keno,86485,294,CFC,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,0,0.0,,Marcos da Silva França,0.0,5,6.0,1,keno,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Tchê Tchê,T. Tchê,86686,267,VAS,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,0,0.0,,Danilo das Neves Pinheiro,0.0,4,6.0,1,tche-tche,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Richard,Richard,86711,285,INT,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,0,0.0,,Richard Cândido Coelho,0.0,4,4.0,1,richard,6,2026,0.0
,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,Everton,Everton,86757,262,FLA,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,1,3.2,,Everton Sousa Soares,3.2,5,8.49,1,everton,2,2026,-0.51
,,,,,,,,,,,,,,,,,,,,José Welison,J. Welison,86859,364,REM,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,,José Welison da Silva - Zé,0.0,4,4.0,1,jose-welison,6,2026,0.0
,,,,,1.0,,,,,,,,,,,,,,,Luiz Otávio,L. Otávio,86863,2305,MIR,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,1,1.5,,Luiz Otávio da Silva Santos,1.5,3,3.8,1,luiz-otavio,2,2026,-0.2
,,,3.0,,,,,,,,,,2.0,,,,,,,Léo Jardim,L. Jardim,87008,267,VAS,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,1,1.9,,Leonardo César Jardim,1.9,1,9.67,1,leo-jardim,7,2026,-1.33
,1.0,,,,,1.0,,1.0,,,,,,,,,,1.0,,Pedro Henrique,P. Henrique,87225,280,RBB,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,1,4.5,,Pedro Henrique Ribeiro Gonçalves,4.5,3,7.31,1,pedro-henrique,6,2026,0.31
,,,,,,,,,,,,,,,,,,,,Guilherme Arana,G. Arana,87228,266,FLU,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,0,0.0,,Guilherme Antonio Arana Lopes,0.0,2,10.0,1,guilherme-arana,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Soteldo,Soteldo,87258,266,FLU,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,0,0.0,,Yeferson Julio Soteldo Martínez,0.0,5,6.0,1,soteldo,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Kannemann,Kannemann,87342,284,GRE,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,0,0.0,,Walter Kannemann,0.0,3,5.0,1,kannemann,5,2026,0.0
,,,,,,,,,,,,,,,,,,,,Thaciano,Thaciano,87470,277,SAN,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,0,0.0,,Thaciano Mickael da Silva,0.0,4,6.0,1,thaciano,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Vitor Bueno,V. Bueno,87552,364,REM,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,,Vitor Frezarin Bueno,0.0,4,7.0,1,vitor-bueno,6,2026,0.0
,,,,,,1.0,,1.0,,,,,,,,,,,,Neto Moura,N. Moura,87742,2305,MIR,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,1,0.5,,Antônio Francisco Moura Neto,0.5,4,4.27,1,neto-moura,6,2026,-0.73
,,,,,,,,1.0,,,,,,,,,,,,Arrascaeta,Arrascaeta,87863,262,FLA,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,1,0.8,,Giorgian Daniel de Arrascaeta Benedetti,0.8,4,19.1,1,arrascaeta,7,2026,-3.9
,,,,,,,,,,,,,,,,,,,,Balbuena,Balbuena,87887,284,GRE,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,0,0.0,,Fabián Cornelio Balbuena González,0.0,3,7.0,1,balbuena,6,2026,0.0
,,,,,,,,,1.0,,,,,,,,,,,Gustavo Scarpa,G. Scarpa,87999,282,CAM,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,1,0.5,,Gustavo Henrique Furtado Scarpa,0.5,4,8.36,1,gustavo-scarpa,6,2026,-1.64
,,,,,,,,,,,,,,,,,,,,Luís Castro,L. Castro,88037,284,GRE,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,1,4.47,,Luís Manuel Ribeiro de Castro,4.47,6,9.75,1,luis-castro,7,2026,-0.25
,,,,,,,,,,,,,,,,,,,,Jorge,Jorge,88065,364,REM,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,,Jorge Marco de Oliveira Moraes,0.0,2,4.0,1,jorge,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Ivan,Ivan,88136,364,REM,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,,Ivan Quaresma da Silva,0.0,1,4.0,1,ivan,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Neto Pessoa,N. Pessoa,88293,315,CHA,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,0,0.0,,Altemir Cordeiro Pessôa Neto,0.0,5,3.0,1,neto-pessoa,5,2026,0.0
,,,,,2.0,,,,1.0,,,,,,,,,,,Junior Alonso,J. Alonso,88312,282,CAM,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,1,3.5,,Júnior Osmar Ignacio Alonso Mujica,3.5,3,6.14,1,junior-alonso,7,2026,0.14
,,,,,,,,,,,,,,,,,,,,Ayrton Lucas,A. Lucas,88393,262,FLA,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,0,0.0,,Ayrton Lucas Dantas de Medeiros,0.0,2,8.0,1,ayrton-lucas,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Walace,Walace,88479,283,CRU,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,0.0,,Walace Souza Silva,0.0,4,4.0,1,walace,6,2026,0.0
,,,,,,2.0,1.0,,2.0,,,,,2.0,,,,,,Gerson,Gerson,89256,283,CRU,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,1,1.4,,Gerson Santos da Silva,1.4,4,11.13,1,gerson,7,2026,-1.87
,,,,,,,,,1.0,,,,,1.0,,,,,,João Pedro,J. Pedro,89273,284,GRE,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,1,0.4,,João Pedro Maturano dos Santos,0.4,2,4.23,1,joao-pedro,2,2026,-0.77
1.0,,,,,1.0,2.0,,1.0,,,,,,,,,,,,Andreas Pereira,A. Pereira,89274,275,PAL,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,1,6.7,,Andreas Hugo Hoelgebaum Pereira,6.7,4,14.62,1,andreas-pereira,7,2026,-0.38
,,,,,,,,,,,,,,,,,,,,William,William,89275,283,CRU,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,0.0,,Willian de Asevedo Furtado,0.0,2,12.0,1,william,7,2026,0.0
,,,,,,,,,,,,,,,,,,,,Braithwaite,Braithwaite,89368,284,GRE,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,0,0.0,,Martin Christensen Braithwaite,0.0,5,13.0,1,braithwaite,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Igor Rabello,I. Rabello,89493,266,FLU,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,0,0.0,,Igor Rabello da Costa,0.0,3,5.0,1,igor-rabello,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Thiago Maia,T. Maia,89637,285,INT,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,0,0.0,,Thiago Maia Alencar,0.0,4,6.0,1,thiago-maia,6,2026,0.0
,,,,,3.0,,,1.0,1.0,,1.0,,,,,,,,,Lucho Acosta,L. Acosta,89837,266,FLU,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,1,13.8,,Luciano Federico Acosta,13.8,4,11.38,1,lucho-acosta,7,2026,3.38
,,,,,,2.0,,,2.0,,,,,,,,,,,Calleri,Calleri,89840,276,SAO,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,1,0.4,,Jonathan Calleri,0.4,5,11.59,1,calleri,7,2026,-2.41
,,,,,,,,,,,,,,,,,,,,Cristaldo,Cristaldo,89846,284,GRE,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,0,0.0,,Franco Cristaldo,0.0,4,6.0,1,cristaldo,7,2026,0.0
,1.0,,,,,2.0,,,1.0,,,,,,,,,,,Dodi,Dodi,89883,284,GRE,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,1,-1.1,,Douglas Moreira Fagundes,-1.1,4,4.52,1,dodi,6,2026,-1.48
,,,,,,,,,1.0,,,,,,,,,,,Everton Galdino,E. Galdino,89918,2305,MIR,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,1,0.5,,Everton Galdino Moreira,0.5,5,3.45,1,everton-galdino,6,2026,-0.55
,,,,,,1.0,,,1.0,,1.0,,,,,,,,,Mendoza,Mendoza,90031,293,CAP,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,1,8.2,,John Stiven Mendoza Valencia,8.2,5,7.78,1,mendoza,6,2026,1.78
,,,,,,,,,,,,,,,,,,,,Bruno Pacheco,B. Pacheco,90061,315,CHA,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,0,0.0,,Bruno de Jesus Pacheco,0.0,2,6.0,1,bruno-pacheco,6,2026,0.0
,,,,,,,,1.0,,,,,,,,,,,,Bruno Henrique,B. Henrique,90285,262,FLA,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,1,0.8,,Bruno Henrique Pinto,0.8,5,7.64,1,bruno-henrique,2,2026,-1.36
,,,,,,2.0,1.0,1.0,3.0,,,,,1.0,,,,,,Pedro Rocha,P. Rocha,90302,294,CFC,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,1,2.8,,Pedro Rocha Neves,2.8,5,6.71,1,pedro-rocha,7,2026,-0.29
